student_id;scenario_id;scenario_description;mode_mix;distance_km;weather;crowding;transfers;human_comfort_rating_1_5;human_comfort_normalized;mlp_predicted_comfort;absolute_error
STU_0609;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;3;0.5;0.691;0.091
STU_0609;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.1
STU_0609;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0609;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0609;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.17
STU_0609;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0609;S02;Walk only, short, rain;walk_100;0.8;rain;;0;4;0.75;0.7;0.0
STU_0610;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;5;1.0;0.691;0.209
STU_0610;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0610;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0610;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0610;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.13
STU_0610;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0610;S02;Walk only, short, rain;walk_100;0.8;rain;;0;4;0.75;0.7;0.1
STU_0610;S12;Car only, long, age>45;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0610;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;5;1.0;0.96;0.04
STU_0611;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.109
STU_0611;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0611;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0611;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0611;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.13
STU_0611;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0611;S02;Walk only, short, rain;walk_100;0.8;rain;;0;4;0.75;0.7;0.0
STU_0612;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.009
STU_0612;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;4;0.75;1.0;0.2
STU_0612;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.1
STU_0612;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0612;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.03
STU_0612;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0613;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.109
STU_0613;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0613;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0613;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0613;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.03
STU_0614;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;3;0.5;0.691;0.091
STU_0614;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0614;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0614;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0614;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.07
STU_0614;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0614;S02;Walk only, short, rain;walk_100;0.8;rain;;0;4;0.75;0.7;0.1
STU_0614;S12;Car only, long, age>45;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0615;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;3;0.5;0.691;0.091
STU_0615;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0615;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0615;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0615;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.03
STU_0615;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.1
STU_0615;S02;Walk only, short, rain;walk_100;0.8;rain;;0;3;0.5;0.7;0.1
STU_0615;S12;Car only, long, age>45;car_100;8.0;any;;0;4;0.75;1.0;0.2
STU_0616;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;3;0.5;0.691;0.191
STU_0616;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0616;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0616;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0616;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.03
STU_0616;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0617;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;3;0.5;0.691;0.091
STU_0617;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0617;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0617;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0617;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.07
STU_0617;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.1
STU_0617;S02;Walk only, short, rain;walk_100;0.8;rain;;0;4;0.75;0.7;0.1
STU_0618;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.109
STU_0618;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0618;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0618;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0619;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;5;1.0;0.691;0.209
STU_0619;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;0.85;0.05
STU_0619;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0619;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0619;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.03
STU_0619;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;4;0.75;0.85;0.05
STU_0619;S02;Walk only, short, rain;walk_100;0.8;rain;;0;5;1.0;0.7;0.2
STU_0620;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.009
STU_0620;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0620;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0620;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0620;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.13
STU_0620;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0621;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.109
STU_0621;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0621;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0621;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0621;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.13
STU_0621;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0621;S02;Walk only, short, rain;walk_100;0.8;rain;;0;4;0.75;0.7;0.0
STU_0621;S12;Car only, long, age>45;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0622;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.009
STU_0622;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;0.85;0.15
STU_0622;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0622;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0622;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.07
STU_0622;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;0.85;0.05
STU_0622;S02;Walk only, short, rain;walk_100;0.8;rain;;0;4;0.75;0.7;0.0
STU_0623;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.009
STU_0623;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0623;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0623;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0623;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.07
STU_0623;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0623;S02;Walk only, short, rain;walk_100;0.8;rain;;0;4;0.75;0.7;0.1
STU_0623;S12;Car only, long, age>45;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0624;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.009
STU_0624;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.1
STU_0624;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0624;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0625;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;3;0.5;0.691;0.191
STU_0625;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0625;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.1
STU_0625;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0625;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.13
STU_0625;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0625;S02;Walk only, short, rain;walk_100;0.8;rain;;0;3;0.5;0.7;0.1
STU_0625;S12;Car only, long, age>45;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0626;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.109
STU_0626;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0626;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0626;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0626;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.07
STU_0626;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0626;S02;Walk only, short, rain;walk_100;0.8;rain;;0;3;0.5;0.7;0.1
STU_0626;S12;Car only, long, age>45;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0627;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.009
STU_0627;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0627;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0627;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0627;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.03
STU_0628;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.109
STU_0628;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0628;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0628;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0628;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.03
STU_0629;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.009
STU_0629;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;4;0.75;1.0;0.3
STU_0629;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.1
STU_0629;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0629;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.07
STU_0629;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0629;S02;Walk only, short, rain;walk_100;0.8;rain;;0;4;0.75;0.7;0.0
STU_0629;S12;Car only, long, age>45;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0629;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;5;1.0;0.96;0.06
STU_0630;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.009
STU_0630;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0630;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.1
STU_0630;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0630;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.17
STU_0631;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;3;0.5;0.691;0.091
STU_0631;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0631;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0631;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0631;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.17
STU_0631;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0631;S02;Walk only, short, rain;walk_100;0.8;rain;;0;4;0.75;0.7;0.1
STU_0631;S12;Car only, long, age>45;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0632;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.109
STU_0632;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0632;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0632;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0632;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.07
STU_0632;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0633;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.009
STU_0633;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0633;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.1
STU_0633;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0633;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.13
STU_0633;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0633;S02;Walk only, short, rain;walk_100;0.8;rain;;0;4;0.75;0.7;0.1
STU_0633;S12;Car only, long, age>45;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0634;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;5;1.0;0.691;0.209
STU_0634;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0634;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0634;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0634;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.17
STU_0634;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0635;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;3;0.5;0.691;0.091
STU_0635;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;4;0.75;1.0;0.2
STU_0635;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.1
STU_0635;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0635;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.07
STU_0635;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.1
STU_0636;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;3;0.5;0.691;0.091
STU_0636;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0636;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.1
STU_0636;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0636;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.07
STU_0637;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.109
STU_0637;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0637;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.1
STU_0637;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0637;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.03
STU_0637;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0637;S02;Walk only, short, rain;walk_100;0.8;rain;;0;4;0.75;0.7;0.1
STU_0638;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.009
STU_0638;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0638;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.1
STU_0638;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0639;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;3;0.5;0.691;0.091
STU_0639;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0639;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0639;S09;Car only, long distance;car_100;8.0;any;;0;4;0.75;1.0;0.2
STU_0639;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.07
STU_0640;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.009
STU_0640;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;4;0.75;0.85;0.15
STU_0640;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0640;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0640;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.07
STU_0641;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;3;0.5;0.691;0.191
STU_0641;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0641;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0641;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0641;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.03
STU_0641;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.1
STU_0641;S02;Walk only, short, rain;walk_100;0.8;rain;;0;3;0.5;0.7;0.1
STU_0642;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.109
STU_0642;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0642;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0642;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0643;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.109
STU_0643;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0643;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.1
STU_0643;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0643;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.07
STU_0643;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0643;S02;Walk only, short, rain;walk_100;0.8;rain;;0;4;0.75;0.7;0.0
STU_0643;S12;Car only, long, age>45;car_100;8.0;any;;0;4;0.75;1.0;0.2
STU_0644;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;5;1.0;0.691;0.209
STU_0644;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0644;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0644;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0644;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.17
STU_0644;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.1
STU_0644;S02;Walk only, short, rain;walk_100;0.8;rain;;0;4;0.75;0.7;0.0
STU_0644;S12;Car only, long, age>45;car_100;8.0;any;;0;4;0.75;1.0;0.2
STU_0644;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;5;1.0;0.96;0.04
STU_0645;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.109
STU_0645;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.1
STU_0645;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.1
STU_0645;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0645;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.07
STU_0645;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0645;S02;Walk only, short, rain;walk_100;0.8;rain;;0;4;0.75;0.7;0.1
STU_0645;S12;Car only, long, age>45;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0645;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;5;1.0;0.96;0.04
STU_0646;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.109
STU_0646;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0646;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0646;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0646;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.07
STU_0646;S03;Bike only, medium, sunny;bike_100;2.5;sunny;;0;5;1.0;1.0;0.0
STU_0646;S02;Walk only, short, rain;walk_100;0.8;rain;;0;3;0.5;0.7;0.2
STU_0646;S12;Car only, long, age>45;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0647;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.009
STU_0647;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0647;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;4;0.75;1.0;0.2
STU_0647;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
STU_0647;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;4;0.75;0.83;0.03
STU_0648;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.109
STU_0648;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.1
STU_0648;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;4;0.75;1.0;0.2
STU_0648;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0649;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;4;0.75;0.691;0.109
STU_0649;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0649;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0649;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.1
STU_0649;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;5;1.0;0.83;0.17
STU_0650;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;3;0.5;0.691;0.091
STU_0650;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;;0;5;1.0;1.0;0.0
STU_0650;S01;Walk only, short, sunny;walk_100;0.8;sunny;;0;5;1.0;1.0;0.0
STU_0650;S09;Car only, long distance;car_100;8.0;any;;0;5;1.0;1.0;0.0
