student_id;gender;age;age_group;mobility_restriction;student_status;campus;distance_km;distance_category;archetype;max_budget_eur;max_travel_time_min;max_walking_distance_m;environmental_attitude
STU_0729;Male;33;26-35;No;Student;Strasbourg;3.14;Medium;Eco_Conscious;2.59;28.5;1219;1
STU_0730;Male;30;26-35;No;Student;Strasbourg;1.84;Short;Cost_Sensitive;1.0;20.6;1528;4
STU_0731;Male;25;18-25;Yes;Student;Strasbourg;6.37;Long;Eco_Conscious;9.38;51.0;595;3
STU_0732;Female;35;26-35;No;Student;Strasbourg;21.08;Long;Eco_Conscious;22.05;90.0;876;5
STU_0733;Female;24;18-25;No;Alternance;Strasbourg;4.59;Medium;Cost_Sensitive;5.72;38.7;990;3
STU_0734;Male;21;18-25;No;Alternance;Nancy;1.44;Short;Comfort_Seeking;3.18;18.5;995;3
STU_0735;Male;21;18-25;No;Student;Other;5.51;Long;Cost_Sensitive;8.45;47.7;1923;3
STU_0736;Female;25;18-25;No;Student;Strasbourg;6.97;Long;Comfort_Seeking;7.71;49.0;1227;2
STU_0737;Male;23;18-25;No;Student;Strasbourg;2.46;Medium;Time_Sensitive;2.84;25.7;1202;4
STU_0738;Female;25;18-25;No;Student;Strasbourg;2.89;Medium;Cost_Sensitive;4.03;30.9;1509;2
STU_0739;Male;19;18-25;No;Employee;Nancy;2.72;Medium;Time_Sensitive;6.32;23.0;1200;3
STU_0740;Male;23;18-25;No;Student;Strasbourg;3.08;Medium;Time_Sensitive;4.21;16.6;1593;4
STU_0741;Male;19;18-25;No;Student;Strasbourg;3.81;Medium;Cost_Sensitive;3.53;28.8;1070;1
STU_0742;Male;20;18-25;No;Student;Strasbourg;2.54;Medium;Time_Sensitive;3.92;27.8;1034;1
STU_0743;Female;24;18-25;No;Student;Strasbourg;2.04;Medium;Eco_Conscious;4.42;24.7;857;4
STU_0744;Male;21;18-25;No;Alternance;Strasbourg;4.66;Medium;Eco_Conscious;6.43;42.3;1848;4
STU_0745;Male;21;18-25;No;Alternance;Nancy;3.78;Medium;Cost_Sensitive;5.71;28.8;1176;5
STU_0746;Female;20;18-25;No;Alternance;Strasbourg;3.26;Medium;Time_Sensitive;2.78;35.8;789;3
STU_0747;Male;18;18-25;No;Student;Strasbourg;4.42;Medium;Cost_Sensitive;6.64;35.2;1269;2
STU_0748;Male;24;18-25;No;Alternance;Strasbourg;1.73;Short;Eco_Conscious;3.02;22.5;972;2
STU_0749;Female;23;18-25;No;Alternance;Strasbourg;4.91;Medium;Cost_Sensitive;4.39;41.5;1064;3
