student_id;scenario_id;scenario_description;mode_mix;distance_km;weather;crowding;transfers;human_comfort_rating_1_10;human_comfort_normalized_0_1;mlp_predicted_comfort;absolute_error
STU_0664;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;7;0.7;0.83;0.13
STU_0664;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;10;1.0;0.83;0.17
STU_0664;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;5;0.5;0.6105;0.1105
STU_0664;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0664;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0664;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;8;0.8;0.691;0.109
STU_0664;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0665;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0665;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0665;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0665;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0665;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0665;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0665;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0665;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;7;0.7;0.6105;0.0895
STU_0665;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0665;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0665;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;6;0.6;0.691;0.091
STU_0665;S12;Car only, long, age>45;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0666;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0666;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0666;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;9;0.9;1.0;0.1
STU_0666;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;8;0.8;0.6;0.2
STU_0666;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;8;0.8;0.96;0.16
STU_0666;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;7;0.7;0.83;0.13
STU_0666;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0666;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0666;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0666;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0666;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;9;0.9;0.691;0.209
STU_0666;S12;Car only, long, age>45;car_100;8.0;any;NA;0;8;0.8;1.0;0.2
STU_0667;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0667;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0667;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0667;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;6;0.6;0.6;0.0
STU_0667;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0667;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0667;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0667;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;8;0.8;0.6105;0.1895
STU_0667;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0667;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0667;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;8;0.8;0.691;0.109
STU_0667;S12;Car only, long, age>45;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0668;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0668;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0668;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;9;0.9;1.0;0.1
STU_0668;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;6;0.6;0.6;0.0
STU_0668;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0668;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;7;0.7;0.83;0.13
STU_0668;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0668;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0668;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0668;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;1.0;0.1
STU_0668;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;6;0.6;0.691;0.091
STU_0668;S12;Car only, long, age>45;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0669;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0669;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0669;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;9;0.9;1.0;0.1
STU_0669;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0669;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0669;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0669;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;10;1.0;0.83;0.17
STU_0669;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;8;0.8;0.6105;0.1895
STU_0669;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0669;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0669;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0669;S12;Car only, long, age>45;car_100;8.0;any;NA;0;6;0.6;1.0;0.4
STU_0670;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;9;0.9;1.0;0.1
STU_0670;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0670;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;8;0.8;1.0;0.2
STU_0670;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0670;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0670;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0670;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;7;0.7;0.83;0.13
STU_0670;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;5;0.5;0.6105;0.1105
STU_0670;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0670;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;1.0;0.1
STU_0670;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;6;0.6;0.691;0.091
STU_0670;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0671;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0671;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;5;0.5;0.7;0.2
STU_0671;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;9;0.9;0.85;0.05
STU_0671;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;5;0.5;0.45;0.05
STU_0671;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0671;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;10;1.0;0.83;0.17
STU_0671;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;7;0.7;0.83;0.13
STU_0671;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;8;0.8;0.6105;0.1895
STU_0671;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0671;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;0.85;0.15
STU_0671;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0671;S12;Car only, long, age>45;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0672;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0672;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0672;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;9;0.9;1.0;0.1
STU_0672;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;6;0.6;0.6;0.0
STU_0672;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0672;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;7;0.7;0.83;0.13
STU_0672;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0672;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0672;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0672;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0672;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0672;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0673;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0673;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0673;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0673;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;8;0.8;0.6;0.2
STU_0673;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0673;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;10;1.0;0.83;0.17
STU_0673;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0673;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0673;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0673;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;1.0;0.1
STU_0673;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;6;0.6;0.691;0.091
STU_0673;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0674;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;8;0.8;1.0;0.2
STU_0674;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0674;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;9;0.9;1.0;0.1
STU_0674;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;8;0.8;0.6;0.2
STU_0674;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0674;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0674;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0674;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;8;0.8;0.6105;0.1895
STU_0674;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0674;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0674;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0674;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0675;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0675;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0675;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0675;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;8;0.8;0.6;0.2
STU_0675;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;8;0.8;0.96;0.16
STU_0675;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0675;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0675;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;8;0.8;0.6105;0.1895
STU_0675;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0675;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;1.0;0.1
STU_0675;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;9;0.9;0.691;0.209
STU_0675;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0676;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;0.85;0.15
STU_0676;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.55;0.15
STU_0676;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;0.8;0.2
STU_0676;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;5;0.5;0.4;0.1
STU_0676;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0676;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;7;0.7;0.83;0.13
STU_0676;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.785;0.115
STU_0676;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.588;0.012
STU_0676;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0676;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;0.8;0.1
STU_0676;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;6;0.6;0.646;0.046
STU_0676;S12;Car only, long, age>45;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0677;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0677;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0677;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;8;0.8;0.85;0.05
STU_0677;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;5;0.5;0.45;0.05
STU_0677;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;8;0.8;0.96;0.16
STU_0677;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0677;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;7;0.7;0.83;0.13
STU_0677;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;5;0.5;0.6105;0.1105
STU_0677;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0677;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;0.85;0.05
STU_0677;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;8;0.8;0.691;0.109
STU_0677;S12;Car only, long, age>45;car_100;8.0;any;NA;0;8;0.8;1.0;0.2
STU_0678;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;9;0.9;1.0;0.1
STU_0678;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;9;0.9;0.7;0.2
STU_0678;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0678;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;9;0.9;0.6;0.3
STU_0678;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0678;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0678;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0678;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0678;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0678;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0678;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0678;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0679;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;9;0.9;1.0;0.1
STU_0679;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0679;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0679;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0679;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0679;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0679;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0679;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0679;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0679;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0679;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0679;S12;Car only, long, age>45;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0680;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;8;0.8;1.0;0.2
STU_0680;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;6;0.6;0.7;0.1
STU_0680;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0680;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;5;0.5;0.6;0.1
STU_0680;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0680;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0680;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;7;0.7;0.83;0.13
STU_0680;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0680;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0680;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0680;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;8;0.8;0.691;0.109
STU_0680;S12;Car only, long, age>45;car_100;8.0;any;NA;0;8;0.8;1.0;0.2
STU_0681;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0681;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0681;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;9;0.9;1.0;0.1
STU_0681;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;6;0.6;0.6;0.0
STU_0681;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;8;0.8;0.96;0.16
STU_0681;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0681;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;7;0.7;0.83;0.13
STU_0681;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;7;0.7;0.6105;0.0895
STU_0681;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0681;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0681;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0681;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0682;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0682;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;7;0.7;0.7;0.0
STU_0682;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;8;0.8;1.0;0.2
STU_0682;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;8;0.8;0.6;0.2
STU_0682;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0682;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;10;1.0;0.83;0.17
STU_0682;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0682;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0682;S09;Car only, long distance;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0682;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;8;0.8;1.0;0.2
STU_0682;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;7;0.7;0.691;0.009
STU_0682;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0683;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0683;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0683;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0683;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;6;0.6;0.6;0.0
STU_0683;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0683;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0683;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;9;0.9;0.83;0.07
STU_0683;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;6;0.6;0.6105;0.0105
STU_0683;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0683;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;10;1.0;1.0;0.0
STU_0683;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;6;0.6;0.691;0.091
STU_0683;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0684;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;9;0.9;1.0;0.1
STU_0684;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;9;0.9;0.7;0.2
STU_0684;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0684;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;6;0.6;0.6;0.0
STU_0684;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;10;1.0;0.96;0.04
STU_0684;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;9;0.9;0.83;0.07
STU_0684;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0684;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;5;0.5;0.6105;0.1105
STU_0684;S09;Car only, long distance;car_100;8.0;any;NA;0;9;0.9;1.0;0.1
STU_0684;S10;Bike, medium, sunny, age>45;bike_100;3.0;sunny;NA;0;9;0.9;1.0;0.1
STU_0684;S11;Walk+Bus, medium, rain, high crowding, age>45;walk_bus;3.0;rain;high;1;8;0.8;0.691;0.109
STU_0684;S12;Car only, long, age>45;car_100;8.0;any;NA;0;10;1.0;1.0;0.0
STU_0685;S01;Walk only, short, sunny;walk_100;0.8;sunny;NA;0;10;1.0;1.0;0.0
STU_0685;S02;Walk only, short, rain;walk_100;0.8;rain;NA;0;8;0.8;0.7;0.1
STU_0685;S03;Bike only, medium, sunny;bike_100;2.5;sunny;NA;0;10;1.0;1.0;0.0
STU_0685;S04;Bike only, medium, rain;bike_100;2.5;rain;NA;0;7;0.7;0.6;0.1
STU_0685;S05;Bus only, long, low crowding;bus_100;5.0;any;low;0;9;0.9;0.96;0.06
STU_0685;S06;Bus only, long, high crowding;bus_100;5.0;any;high;0;8;0.8;0.83;0.03
STU_0685;S07;Walk+Bus, medium, sunny, 1 transfer;walk_bus;3.0;sunny;medium;1;8;0.8;0.83;0.03
STU_0685;S08;Walk+Bus+Tram, long, rain, 2 transfers;walk_bus_tram;5.0;rain;high;2;8;0.8;0.6105;0.1895
